,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
chromosome_GCF_000005845.2_ASM584v2,-0.3085618199661237,-0.3387641740400929,-0.2713715659031724,-0.2049462023589054,0.2080731815488064,0.3635879110027297,1.502061187567001,1.2916325293993058,1.316979643063896,1.6094379124341005,1.6094379124341005,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.0
chromosome_GCF_000009045.1_ASM904v1,-0.192617748079787,-0.1429448537436397,-0.0797204871009274,-0.131222980635525,0.0901933374232921,0.3888585743529377,1.248907177007757,1.266009932025277,0.6238324625039507,1.0986122886681096,2.0794415416798357,0.6931471805599453,1.3862943611198906,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0
chromosome_GCF_000013425.1_ASM1342v1,-0.0712500063439567,-0.0505413661335842,0.0279802480645617,0.1272965306512934,0.1707392318461243,0.1144346777901364,0.4667107925425605,-0.1557321911295086,1.3353246500812712,0.6238324625039507,1.029297570612115,0.0,0.0,0.0,0.0,0.0,0.0,1.0
chromosome_GCF_000006765.1_ASM676v1,-0.1799793600844693,-0.1905253643064434,-0.0879419887525961,-0.0979521452388997,0.0665852638471319,1.003684356076112,0.9446468712871742,1.4144014624936312,2.054094428015246,1.8765954309993187,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.0,0.0
chromosome_GCF_000195955.2_ASM19595v2,-0.0664789727240582,-0.0431436865330402,-0.1114417523323535,0.0701350611703756,0.5405806507799816,0.197343405830274,0.7569110391996438,0.3753417975251507,1.029297570612115,-0.0693147180559945,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0,0.0,0.0
chromosome_GCF_000006945.2_ASM694v2,-0.348062768472908,-0.3051932461605169,-0.228143482368462,-0.1423856541204895,0.4668881951677378,0.2731498351546358,0.8616742245789883,1.222317811343311,1.1090354888959124,1.0986122886681096,1.0986122886681096,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,0.6931471805599453,0.0
plasmid_pSLT_GCF_000006945.2_ASM694v2,-0.2187219184478279,-0.0598194561731149,-0.6644841037454137,1.172364649628588,0.5728627514653316,-0.0693147180559945,0.6238324625039507,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
chromosome_GCF_018885085.1_ASM1888508v1,-0.0657515571376932,-0.0580716010525342,-0.0250079378592982,-0.0153731351728104,0.1187268426016246,0.1372816684665735,0.0107352628515908,0.5812971353888523,1.5027222934384383,1.5040773967762742,2.0135479172044297,2.05859514122423,1.945910149055313,1.3862943611198906,1.3862943611198906,1.6094379124341005,0.6931471805599453,0.0
plasmid_unnamed_GCF_018885085.1_ASM1888508v1,-0.0485003322147528,-0.0298848158572986,0.2337179046344904,0.6847899705748948,0.3753417975251507,-0.138629436111989,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_009769205.1_ASM976920v1,-0.1345286294075972,-0.1218907754240866,-0.1003130516026774,0.0843383096849521,0.1480768070267101,0.6907116170432311,1.184142953194227,0.4041100047703287,1.90026559475703,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0
plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1,-0.2788608345867642,0.2508079209283939,-0.4504119434755759,0.0089383561134685,-0.4564348191467836,0.6238324625039507,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
chromosome_1_GCF_008369605.1_ASM836960v1,-0.3122239883415132,-0.2130782639192547,-0.1705743930277337,-0.0602574868588976,1.022746164653276,0.4642437745983763,0.6813688769943069,0.9991742600291016,1.5838153150600711,1.6094379124341005,1.0986122886681096,1.6094379124341005,0.6931471805599453,0.0,1.0986122886681096,0.0,0.0,1.0
chromosome_2_GCF_008369605.1_ASM836960v1,-0.222311649987049,-0.2906470032862766,-0.1353327739969896,-0.0376804166208886,0.3830598360282626,0.0837972579803226,0.958627749218285,0.8501216236893097,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-0.3873009150795007,-0.4058562748678279,-0.3818861242865966,0.4897801018543991,-0.0183678667728754,0.1450832882257461,-0.0693147180559945,-0.0693147180559945,0.6931471805599453,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
chromosome_GCF_017821535.1_ASM1782153v1,-0.2667746452484102,-0.2517057198091696,-0.1030869654946118,-0.1397158552897935,-0.3906143655734856,-0.3669244094367112,-1.2911642346088674,0.2772588722239781,-0.1098612288668109,-0.0693147180559945,1.0,1.0,0.6931471805599453,0.0,1.0,1.0,1.0,1.0
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-0.7971488029618277,-0.0145559490519073,-0.0340926586970593,-0.4852030263919616,-0.0693147180559945,0.6931471805599453,-0.0693147180559945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_000022005.1_ASM2200v1,-0.1469791228253612,-0.1773173846350989,-0.245934720224923,0.0267342405502934,0.1599364528668062,0.5444628889772833,1.0528541777433915,0.6827239803321425,1.4708084763221112,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
